CustomerID,Platform,Plan,MonthlyFee,TenureMonths,WatchHours,SessionsPerWeek,AvgWatchTimePerSession,SupportTickets,Churn,Country,City,Gender,Age,PaymentMethod,DiscountApplied,PromoCodeUsed,AcquisitionChannel,AppRating,SubscriptionStartDate,SubscriptionEndDate,DeviceType,RefundRequested,UpsellEligible,LastLoginDate,GenresWatched,FavoriteGenre,IssueTypeMostFrequent,SatisfactionScore,BingeSessions,SubscriptionDurationDays,ChurnTimeSinceStart,TotalRevenue,Action,Drama,Comedy,Thriller,Romance,Horror,Documentary,Sci-Fi
CUST15268,Netflix,Basic,199.0,19,10.6,7,1.5,1,0,USA,Los Angeles,Female,56,UPI,0,0,Ads,3.4,2021-06-09,,Mobile,0,0,2023-12-23,Thriller,Thriller,Content,5.0,3,935,,3781.0,0,0,0,1,0,0,0,0
CUST15269,Netflix,Standard,499.0,37,47.3,5,9.5,0,1,USA,Chicago,Male,42,Wallet,0,0,App Store,4.4,2022-08-18,2025-09-18,Mobile,0,1,2023-10-02,"Action, Drama, Thriller",Drama,,8.7,3,1127,1127.0,18463.0,1,1,0,1,0,0,0,0
CUST15270,Hotstar,Mobile,149.0,45,64.0,2,32.0,0,1,USA,New York,Male,50,UPI,0,0,Organic,3.1,2023-02-26,2026-11-26,TV,0,1,2023-12-07,"Action, Comedy, Sci-Fi",Sci-Fi,,6.9,1,1369,1369.0,6705.0,1,0,1,0,0,0,0,1
CUST15271,Netflix,Premium,499.0,4,63.3,6,10.6,0,0,Other,Dubai,Male,34,UPI,0,1,Organic,3.4,2020-08-14,,Mobile,0,0,2023-11-28,Documentary,Documentary,,8.5,2,1234,,1996.0,0,0,0,0,0,0,1,0
CUST15272,Netflix,Standard,499.0,46,35.2,4,8.8,0,1,Other,Singapore,Other,48,Debit Card,1,1,Referral,3.9,2022-03-21,2026-01-21,Mobile,0,1,2023-10-31,"Comedy, Thriller, Documentary",Thriller,,7.2,0,1402,1402.0,22954.0,0,0,1,1,0,0,1,0
CUST15273,Hotstar,Super,299.0,54,52.7,6,8.8,1,0,India,Delhi,Male,26,Credit Card,0,0,App Store,3.1,2021-10-08,,Desktop,0,0,2023-12-11,"Comedy, Horror, Documentary, Sci-Fi",Comedy,Technical,5.8,4,814,,16146.0,0,0,1,0,0,1,1,1
CUST15274,Netflix,Premium,499.0,54,32.2,6,5.4,0,0,UK,Birmingham,Other,22,Wallet,0,1,Ads,4.5,2020-09-02,,TV,1,0,2023-10-16,Comedy,Comedy,,7.5,0,1215,,26946.0,0,0,1,0,0,0,0,0
CUST15275,Amazon Prime,Annual,124.92,12,48.7,3,16.2,0,0,USA,New York,Female,39,UPI,0,1,App Store,3.8,2023-11-01,,Desktop,0,0,2023-12-21,"Action, Horror, Sci-Fi",Action,,6.8,4,60,,1499.0,1,0,0,0,0,1,0,1
CUST15276,Netflix,Basic,199.0,43,63.4,6,10.6,0,0,USA,Chicago,Male,26,Debit Card,0,0,App Store,3.6,2021-11-12,,Tablet,1,0,2023-10-19,"Drama, Comedy, Documentary",Documentary,,6.8,2,779,,8557.0,0,1,1,0,0,0,1,0
CUST15277,Netflix,Standard,499.0,53,0.0,4,0.0,0,0,USA,Houston,Male,38,Wallet,0,0,Ads,4.9,2019-07-02,,Tablet,0,0,2023-10-17,"Action, Thriller, Horror, Documentary",Thriller,,9.1,0,1643,,26447.0,1,0,0,1,0,1,1,0
CUST15278,Netflix,Standard,499.0,37,0.0,2,0.0,1,1,Other,Dubai,Male,27,Debit Card,1,1,App Store,3.1,2021-10-07,2024-11-07,Mobile,0,1,2023-11-05,"Comedy, Thriller, Documentary",Comedy,Billing,5.6,1,1127,1127.0,18463.0,0,0,1,1,0,0,1,0
CUST15279,Amazon Prime,Annual,124.92,11,30.5,4,7.6,0,0,India,Chennai,Female,25,Wallet,1,0,App Store,4.1,2019-04-18,,Desktop,0,0,2023-10-30,"Horror, Documentary",Horror,,7.7,0,1718,,1374.08,0,0,0,0,0,1,1,0
CUST15280,Amazon Prime,Monthly,179.0,25,30.7,6,5.1,0,0,USA,Los Angeles,Female,31,Wallet,0,0,Organic,4.1,2022-09-25,,TV,0,1,2023-12-30,"Action, Comedy",Action,,7.9,0,462,,4475.0,1,0,1,0,0,0,0,0
CUST15281,Netflix,Premium,499.0,12,75.0,8,9.4,0,0,Canada,Toronto,Other,35,UPI,0,0,Referral,2.4,2020-03-01,,Mobile,1,0,2023-10-24,"Drama, Comedy, Romance, Horror, Sci-Fi",Sci-Fi,,6.0,5,1400,,5988.0,0,1,1,0,1,1,0,1
CUST15282,Netflix,Basic,199.0,32,26.2,2,13.1,1,0,Canada,Montreal,Female,41,Debit Card,0,0,Referral,5.0,2020-06-26,,Mobile,0,1,2023-12-13,"Action, Thriller, Romance",Thriller,Billing,8.9,2,1283,,6368.0,1,0,0,1,1,0,0,0
CUST15283,Amazon Prime,Annual,124.92,33,19.7,5,3.9,0,0,India,Delhi,Male,40,Debit Card,1,0,Referral,3.8,2018-08-24,,TV,0,0,2023-10-23,Drama,Drama,,8.1,1,1955,,4122.25,0,1,0,0,0,0,0,0
CUST15284,Amazon Prime,Annual,124.92,7,38.6,2,19.3,0,0,UK,London,Male,33,UPI,0,1,Ads,4.3,2019-10-16,,Desktop,0,0,2023-11-29,"Drama, Sci-Fi",Drama,,10.0,5,1537,,874.42,0,1,0,0,0,0,0,1
CUST15285,Netflix,Premium,499.0,14,76.9,5,15.4,0,0,USA,Chicago,Male,45,Debit Card,1,0,App Store,3.4,2018-10-24,,Tablet,0,0,2023-11-23,"Comedy, Sci-Fi",Sci-Fi,,6.9,1,1894,,6986.0,0,0,1,0,0,0,0,1
CUST15286,Hotstar,Super,299.0,47,43.7,6,7.3,1,0,India,Delhi,Female,24,UPI,1,0,App Store,2.8,2019-01-14,,Tablet,0,0,2023-11-04,"Horror, Documentary, Sci-Fi",Horror,Content,4.9,0,1812,,14053.0,0,0,0,0,0,1,1,1
CUST15287,Netflix,Basic,199.0,57,34.8,2,17.4,0,0,Canada,Montreal,Female,50,Wallet,0,1,App Store,5.0,2020-01-16,,TV,0,1,2023-12-11,"Comedy, Thriller, Sci-Fi",Thriller,,9.9,0,1445,,11343.0,0,0,1,1,0,0,0,1
CUST15288,Amazon Prime,Annual,124.92,11,5.4,9,0.6,1,1,USA,Houston,Female,24,UPI,1,0,Referral,3.8,2023-03-28,2024-02-28,Tablet,0,0,2023-11-17,"Romance, Horror, Documentary",Documentary,Billing,7.8,0,337,337.0,1374.08,0,0,0,0,1,1,1,0
CUST15289,Hotstar,Mobile,149.0,20,22.1,7,3.2,0,0,USA,Chicago,Male,47,Wallet,1,1,Referral,4.8,2020-03-20,,Mobile,0,0,2023-12-23,"Drama, Thriller, Documentary, Sci-Fi",Sci-Fi,,9.5,3,1381,,2980.0,0,1,0,1,0,0,1,1
CUST15290,Hotstar,Mobile,149.0,7,30.0,1,30.0,0,1,USA,Los Angeles,Female,34,Debit Card,0,0,Referral,4.5,2021-04-13,2021-11-13,Tablet,0,1,2023-12-29,"Action, Comedy, Romance, Sci-Fi",Action,,9.2,0,214,214.0,1043.0,1,0,1,0,1,0,0,1
CUST15291,Amazon Prime,Monthly,179.0,39,42.9,3,14.3,0,0,USA,Miami,Female,20,Credit Card,0,0,Referral,4.7,2022-01-31,,Mobile,0,1,2023-11-10,"Action, Comedy, Thriller, Horror, Documentary",Comedy,,9.5,1,699,,6981.0,1,0,1,1,0,1,1,0
CUST15292,Amazon Prime,Monthly,179.0,2,49.1,4,12.3,1,1,USA,Los Angeles,Female,47,UPI,0,1,App Store,3.2,2019-09-19,2019-11-19,Tablet,0,0,2023-12-21,,,Billing,6.7,2,61,61.0,358.0,0,0,0,0,0,0,0,0
CUST15293,Netflix,Basic,199.0,33,19.2,6,3.2,0,1,Other,Dubai,Other,38,UPI,1,0,Referral,4.6,2022-12-02,2025-09-02,Mobile,0,1,2023-10-10,"Thriller, Romance, Sci-Fi",Thriller,,8.7,4,1005,1005.0,6567.0,0,0,0,1,1,0,0,1
CUST15294,Hotstar,Super,299.0,24,6.2,4,1.6,0,0,Canada,Montreal,Male,35,Wallet,1,0,App Store,2.3,2018-10-03,,Mobile,0,0,2023-11-02,"Action, Comedy, Thriller, Documentary",Action,,6.0,4,1915,,7176.0,1,0,1,1,0,0,1,0
CUST15295,Netflix,Standard,499.0,30,69.9,6,11.7,0,1,USA,Los Angeles,Female,57,Wallet,0,0,App Store,3.1,2018-06-21,2020-12-21,Desktop,0,0,2023-11-10,,,,5.5,1,914,914.0,14970.0,0,0,0,0,0,0,0,0
CUST15296,Netflix,Basic,199.0,23,21.2,8,2.7,0,0,USA,Houston,Female,20,Wallet,1,0,App Store,4.1,2018-03-06,,Mobile,0,0,2023-11-25,"Drama, Comedy, Documentary, Sci-Fi",Comedy,,9.4,2,2126,,4577.0,0,1,1,0,0,0,1,1
CUST15297,Hotstar,Premium,499.0,38,8.0,6,1.3,0,1,UK,Manchester,Male,24,Wallet,0,0,Ads,4.1,2023-09-14,2026-11-14,Mobile,0,1,2023-11-07,"Drama, Comedy, Documentary, Sci-Fi",Drama,,8.6,0,1157,1157.0,18962.0,0,1,1,0,0,0,1,1
CUST15298,Netflix,Premium,499.0,24,50.6,8,6.3,0,0,USA,Los Angeles,Male,45,UPI,0,0,App Store,3.0,2020-05-15,,TV,0,1,2023-12-08,"Action, Documentary",Documentary,,7.2,1,1325,,11976.0,1,0,0,0,0,0,1,0
CUST15299,Amazon Prime,Annual,124.92,55,29.5,9,3.3,0,0,Other,Berlin,Female,41,UPI,0,0,App Store,4.9,2021-12-10,,Mobile,0,0,2023-11-14,"Romance, Documentary",Documentary,,10.0,4,751,,6870.42,0,0,0,0,1,0,1,0
CUST15300,Netflix,Premium,499.0,35,55.4,3,18.5,0,0,India,Delhi,Male,44,Wallet,0,0,Organic,4.8,2021-07-02,,Mobile,0,0,2023-10-27,"Action, Comedy, Thriller, Romance, Sci-Fi",Sci-Fi,,8.7,1,912,,17465.0,1,0,1,1,1,0,0,1
CUST15301,Amazon Prime,Monthly,179.0,30,38.2,6,6.4,1,0,India,Chennai,Male,43,Debit Card,0,0,App Store,4.8,2020-07-12,,Desktop,0,1,2023-12-16,Action,Action,Technical,9.2,3,1267,,5370.0,1,0,0,0,0,0,0,0
CUST15302,Netflix,Standard,499.0,20,15.1,5,3.0,1,1,USA,Chicago,Male,54,UPI,0,0,Referral,3.5,2020-02-03,2021-10-03,TV,0,0,2023-12-29,Sci-Fi,Sci-Fi,Technical,6.4,0,608,608.0,9980.0,0,0,0,0,0,0,0,1
CUST15303,Netflix,Basic,199.0,28,14.1,7,2.0,1,0,Other,Dubai,Female,64,Credit Card,1,0,Organic,3.5,2018-09-17,,Desktop,0,1,2023-10-16,"Thriller, Horror",Horror,Technical,6.3,2,1931,,5572.0,0,0,0,1,0,1,0,0
CUST15304,Netflix,Basic,199.0,38,55.4,4,13.8,0,0,India,Delhi,Female,31,Wallet,0,1,Referral,4.0,2021-03-09,,Tablet,0,1,2023-11-21,"Comedy, Sci-Fi",Comedy,,6.5,3,1027,,7562.0,0,0,1,0,0,0,0,1
CUST15305,Netflix,Basic,199.0,27,61.1,6,10.2,2,0,India,Mumbai,Male,52,Wallet,0,0,Ads,5.0,2020-03-25,,Tablet,1,1,2023-11-17,"Drama, Romance, Sci-Fi",Romance,Billing,10.0,4,1376,,5373.0,0,1,0,0,1,0,0,1
CUST15306,Amazon Prime,Monthly,179.0,14,56.8,8,7.1,0,0,USA,Los Angeles,Male,43,UPI,0,0,Organic,3.9,2019-01-15,,TV,0,0,2023-10-02,,,,8.6,4,1811,,2506.0,0,0,0,0,0,0,0,0
CUST15307,Amazon Prime,Annual,124.92,57,47.2,6,7.9,0,0,UK,Manchester,Male,44,Debit Card,1,0,App Store,3.7,2018-03-01,,Desktop,0,0,2023-10-18,"Comedy, Thriller, Romance, Documentary, Sci-Fi",Thriller,,7.0,2,2131,,7120.25,0,0,1,1,1,0,1,1
CUST15308,Hotstar,Super,299.0,9,35.6,6,5.9,2,0,India,Bangalore,Other,47,Credit Card,0,0,Organic,3.9,2022-01-10,,Desktop,0,0,2023-10-13,"Drama, Sci-Fi",Drama,Content,7.3,4,720,,2691.0,0,1,0,0,0,0,0,1
CUST15309,Amazon Prime,Annual,124.92,11,11.6,5,2.3,1,1,Other,Dubai,Male,34,Credit Card,1,0,App Store,3.8,2022-04-26,2023-03-26,Desktop,0,0,2023-11-24,"Action, Horror",Horror,Technical,8.5,1,334,334.0,1374.08,1,0,0,0,0,1,0,0
CUST15310,Amazon Prime,Monthly,179.0,47,40.8,8,5.1,0,0,Other,Berlin,Female,32,UPI,0,0,Ads,3.9,2018-12-26,,Desktop,0,0,2023-11-28,"Drama, Comedy, Documentary",Drama,,8.9,3,1831,,8413.0,0,1,1,0,0,0,1,0
CUST15311,Hotstar,Premium,499.0,29,0.0,4,0.0,1,0,Other,Berlin,Female,30,Wallet,1,0,Organic,3.8,2020-11-17,,TV,0,1,2023-10-30,"Thriller, Romance",Romance,Content,5.7,5,1139,,14471.0,0,0,0,1,1,0,0,0
CUST15312,Netflix,Standard,499.0,33,34.2,1,34.2,0,0,India,Chennai,Male,55,Credit Card,0,0,Organic,3.6,2022-04-02,,Tablet,0,0,2023-12-31,"Drama, Horror",Drama,,6.9,2,638,,16467.0,0,1,0,0,0,1,0,0
CUST15313,Netflix,Premium,499.0,26,37.3,2,18.7,0,0,Canada,Vancouver,Male,27,UPI,1,0,App Store,4.3,2020-12-05,,Desktop,0,1,2023-11-16,"Action, Drama, Thriller",Thriller,,7.8,4,1121,,12974.0,1,1,0,1,0,0,0,0
CUST15314,Netflix,Basic,199.0,15,50.1,1,50.1,1,1,Other,Dubai,Female,46,Debit Card,0,0,Referral,4.2,2022-08-03,2023-11-03,Mobile,0,0,2023-12-23,"Drama, Romance, Documentary",Romance,Content,8.5,4,457,457.0,2985.0,0,1,0,0,1,0,1,0
CUST15315,Amazon Prime,Annual,124.92,49,43.4,3,14.5,0,1,India,Delhi,Female,30,Debit Card,0,0,Referral,5.0,2019-12-01,2024-01-01,TV,0,0,2023-12-06,"Thriller, Romance, Horror",Thriller,,8.1,3,1492,1492.0,6120.92,0,0,0,1,1,1,0,0
CUST15316,Amazon Prime,Annual,124.92,24,63.3,5,12.7,0,0,India,Chennai,Male,60,Credit Card,1,0,Ads,4.2,2023-06-16,,Mobile,1,1,2023-10-22,"Thriller, Romance",Thriller,,9.1,3,198,,2998.0,0,0,0,1,1,0,0,0
CUST15317,Hotstar,Super,299.0,44,21.9,6,3.6,2,0,Canada,Toronto,Male,44,Credit Card,0,0,Referral,4.6,2018-01-24,,Tablet,0,0,2023-12-31,"Action, Drama, Comedy, Horror",Action,Technical,8.5,5,2167,,13156.0,1,1,1,0,0,1,0,0
CUST15318,Hotstar,Mobile,149.0,49,59.5,6,9.9,1,0,USA,Houston,Female,64,UPI,0,0,Organic,4.9,2019-08-14,,Tablet,0,1,2023-11-16,"Action, Horror",Action,Technical,9.4,1,1600,,7301.0,1,0,0,0,0,1,0,0
CUST15319,Amazon Prime,Monthly,179.0,48,54.7,5,10.9,1,0,UK,Manchester,Male,26,Debit Card,0,0,Organic,4.7,2021-11-01,,TV,0,0,2023-10-29,"Comedy, Thriller, Documentary",Thriller,Billing,10.0,0,790,,8592.0,0,0,1,1,0,0,1,0
CUST15320,Netflix,Basic,199.0,46,27.3,3,9.1,0,0,USA,Los Angeles,Male,50,Credit Card,1,0,Organic,4.2,2018-04-08,,Desktop,0,0,2023-10-16,"Action, Romance, Horror, Documentary",Documentary,,8.8,1,2093,,9154.0,1,0,0,0,1,1,1,0
CUST15321,Netflix,Basic,199.0,58,53.0,5,10.6,3,1,USA,Houston,Female,30,Credit Card,0,0,App Store,2.5,2023-12-28,2028-10-28,Tablet,0,0,2023-10-09,"Horror, Documentary",Documentary,Billing,5.6,2,1766,1766.0,11542.0,0,0,0,0,0,1,1,0
CUST15322,Amazon Prime,Annual,124.92,29,26.8,5,5.4,0,0,India,Chennai,Female,40,Wallet,0,0,Ads,3.2,2019-06-28,,Desktop,0,0,2023-12-19,Romance,Romance,,7.5,6,1647,,3622.58,0,0,0,0,1,0,0,0
CUST15323,Netflix,Premium,499.0,9,37.6,9,4.2,1,0,UK,Birmingham,Male,23,Credit Card,0,0,Ads,2.9,2022-05-10,,Tablet,0,1,2023-11-14,"Comedy, Thriller",Comedy,Technical,6.2,2,600,,4491.0,0,0,1,1,0,0,0,0
CUST15324,Amazon Prime,Monthly,179.0,25,21.4,3,7.1,0,0,Canada,Toronto,Female,28,Debit Card,0,0,Referral,3.6,2023-03-05,,TV,0,0,2023-10-08,"Thriller, Sci-Fi",Thriller,,7.9,0,301,,4475.0,0,0,0,1,0,0,0,1
CUST15325,Amazon Prime,Annual,124.92,8,45.1,5,9.0,0,0,Other,Dubai,Male,56,Wallet,1,0,Ads,5.0,2023-09-22,,Mobile,0,0,2023-11-10,"Action, Romance",Romance,,9.4,1,100,,999.33,1,0,0,0,1,0,0,0
CUST15326,Amazon Prime,Monthly,179.0,55,22.9,4,5.7,0,0,Canada,Montreal,Female,27,UPI,0,0,Ads,3.2,2018-10-26,,Tablet,0,0,2023-10-05,"Drama, Thriller, Horror, Sci-Fi",Horror,,6.5,2,1892,,9845.0,0,1,0,1,0,1,0,1
CUST15327,Amazon Prime,Monthly,179.0,7,59.3,6,9.9,0,0,UK,Birmingham,Female,57,Credit Card,0,1,Ads,3.9,2021-01-02,,Mobile,0,1,2023-12-10,Drama,Drama,,7.0,1,1093,,1253.0,0,1,0,0,0,0,0,0
CUST15328,Netflix,Premium,499.0,4,25.1,4,6.3,0,0,India,Mumbai,Male,48,UPI,0,0,Organic,5.0,2019-02-06,,TV,0,0,2023-10-18,"Comedy, Documentary, Sci-Fi",Documentary,,10.0,2,1789,,1996.0,0,0,1,0,0,0,1,1
CUST15329,Netflix,Basic,199.0,36,46.5,1,46.5,0,1,India,Hyderabad,Female,57,Credit Card,1,0,Ads,3.5,2023-04-25,2026-04-25,Desktop,0,0,2023-11-13,Comedy,Comedy,,5.4,2,1096,1096.0,7164.0,0,0,1,0,0,0,0,0
CUST15330,Hotstar,Premium,499.0,56,53.8,5,10.8,0,0,USA,Miami,Female,19,Credit Card,1,0,Referral,4.3,2019-09-22,,Mobile,0,1,2023-10-12,,,,6.5,2,1561,,27944.0,0,0,0,0,0,0,0,0
CUST15331,Hotstar,Super,299.0,10,26.7,4,6.7,0,1,UK,Manchester,Female,57,Debit Card,1,0,Organic,4.0,2022-08-27,2023-06-27,Tablet,0,0,2023-10-29,"Action, Horror, Documentary, Sci-Fi",Sci-Fi,,7.3,3,304,304.0,2990.0,1,0,0,0,0,1,1,1
CUST15332,Amazon Prime,Monthly,179.0,42,32.4,7,4.6,0,0,UK,Manchester,Female,64,Debit Card,0,0,Ads,4.1,2018-03-26,,Desktop,0,1,2023-11-11,Thriller,Thriller,,7.9,2,2106,,7518.0,0,0,0,1,0,0,0,0
CUST15333,Amazon Prime,Monthly,179.0,34,45.3,4,11.3,0,0,USA,Houston,Male,60,Credit Card,1,0,Ads,5.0,2019-10-12,,Mobile,0,0,2023-11-07,,,,9.1,1,1541,,6086.0,0,0,0,0,0,0,0,0
CUST15334,Amazon Prime,Monthly,179.0,55,14.4,3,4.8,0,0,India,Chennai,Female,39,Debit Card,0,0,Ads,4.7,2020-01-06,,Desktop,0,0,2023-12-22,"Action, Drama, Documentary, Sci-Fi",Documentary,,9.2,2,1455,,9845.0,1,1,0,0,0,0,1,1
CUST15335,Hotstar,Mobile,149.0,55,52.8,8,6.6,0,0,India,Chennai,Male,63,Credit Card,0,0,Ads,4.0,2022-06-10,,TV,0,0,2023-12-07,"Drama, Comedy, Thriller, Horror, Documentary",Thriller,,7.8,5,569,,8195.0,0,1,1,1,0,1,1,0
CUST15336,Amazon Prime,Annual,124.92,28,28.9,5,5.8,1,0,India,Chennai,Female,63,Wallet,0,0,App Store,4.9,2023-05-16,,Tablet,0,0,2023-11-09,Comedy,Comedy,Billing,10.0,2,229,,3497.67,0,0,1,0,0,0,0,0
CUST15337,Netflix,Standard,499.0,49,29.9,3,10.0,0,0,USA,Chicago,Female,21,Debit Card,0,0,Ads,4.9,2020-08-13,,TV,0,1,2023-10-17,"Action, Romance, Documentary",Documentary,,10.0,4,1235,,24451.0,1,0,0,0,1,0,1,0
CUST15338,Netflix,Basic,199.0,52,50.2,8,6.3,1,0,UK,Manchester,Female,41,Credit Card,0,1,App Store,3.7,2023-10-05,,Desktop,0,0,2023-10-22,"Drama, Comedy, Thriller, Romance, Sci-Fi",Comedy,Content,9.8,2,87,,10348.0,0,1,1,1,1,0,0,1
CUST15339,Netflix,Basic,199.0,50,69.8,1,69.8,0,0,Other,Singapore,Male,24,Wallet,0,0,Ads,4.5,2023-03-06,,TV,0,0,2023-10-29,"Drama, Comedy, Documentary",Comedy,,7.5,3,300,,9950.0,0,1,1,0,0,0,1,0
CUST15340,Netflix,Premium,499.0,3,64.3,6,10.7,0,0,UK,Birmingham,Female,29,UPI,0,0,Referral,4.9,2019-01-23,,Desktop,0,0,2023-11-26,"Comedy, Romance",Romance,,10.0,2,1803,,1497.0,0,0,1,0,1,0,0,0
CUST15341,Netflix,Premium,499.0,32,42.3,5,8.5,0,0,India,Delhi,Female,48,Wallet,0,0,Ads,4.6,2018-02-20,,Mobile,0,0,2023-11-04,"Action, Comedy, Romance",Comedy,,10.0,4,2140,,15968.0,1,0,1,0,1,0,0,0
CUST15342,Amazon Prime,Monthly,179.0,57,53.6,5,10.7,0,0,India,Mumbai,Female,61,Credit Card,0,0,Referral,3.0,2022-05-26,,Tablet,0,0,2023-12-03,"Comedy, Thriller, Horror",Comedy,,5.8,0,584,,10203.0,0,0,1,1,0,1,0,0
CUST15343,Hotstar,Premium,499.0,40,5.0,5,1.0,2,0,UK,Birmingham,Female,53,Debit Card,0,0,Ads,4.5,2022-10-22,,Desktop,0,0,2023-11-13,"Horror, Sci-Fi",Sci-Fi,Content,7.7,4,435,,19960.0,0,0,0,0,0,1,0,1
CUST15344,Amazon Prime,Annual,124.92,9,2.5,4,0.6,0,0,Other,Dubai,Male,24,UPI,0,0,Ads,3.8,2023-12-18,,Tablet,0,1,2023-11-15,,,,7.4,3,13,,1124.25,0,0,0,0,0,0,0,0
CUST15345,Netflix,Standard,499.0,14,13.0,3,4.3,0,0,India,Hyderabad,Female,32,Credit Card,0,0,App Store,5.0,2018-06-28,,Desktop,0,0,2023-11-16,"Thriller, Horror, Sci-Fi",Thriller,,10.0,2,2012,,6986.0,0,0,0,1,0,1,0,1
CUST15346,Netflix,Standard,499.0,45,13.8,5,2.8,1,0,Australia,Sydney,Female,62,UPI,1,1,Ads,3.0,2022-05-17,,Desktop,0,1,2023-11-30,"Action, Sci-Fi",Sci-Fi,Billing,7.7,1,593,,22455.0,1,0,0,0,0,0,0,1
CUST15347,Netflix,Premium,499.0,21,15.5,5,3.1,1,1,USA,Los Angeles,Male,51,Wallet,1,0,Referral,4.7,2022-09-16,2024-06-16,Desktop,0,0,2023-10-18,"Drama, Documentary, Sci-Fi",Drama,Technical,9.7,3,639,639.0,10479.0,0,1,0,0,0,0,1,1
CUST15348,Netflix,Premium,499.0,28,44.1,4,11.0,0,0,India,Mumbai,Female,64,Debit Card,0,0,Referral,3.9,2020-10-08,,Desktop,0,0,2023-10-08,"Drama, Thriller, Horror, Documentary, Sci-Fi",Documentary,,8.3,0,1179,,13972.0,0,1,0,1,0,1,1,1
CUST15349,Amazon Prime,Annual,124.92,1,25.6,5,5.1,1,1,Other,Dubai,Male,22,Wallet,0,0,Ads,4.8,2020-07-05,2020-08-05,Mobile,0,0,2023-10-02,"Drama, Comedy, Romance, Documentary",Drama,Billing,10.0,3,31,31.0,124.92,0,1,1,0,1,0,1,0
CUST15350,Hotstar,Mobile,149.0,25,47.6,5,9.5,0,0,India,Bangalore,Male,51,Debit Card,1,0,App Store,3.8,2020-01-07,,Desktop,0,0,2023-12-22,Sci-Fi,Sci-Fi,,8.2,2,1454,,3725.0,0,0,0,0,0,0,0,1
CUST15351,Amazon Prime,Annual,124.92,31,2.3,8,0.3,0,0,USA,Miami,Female,40,Wallet,0,0,Organic,4.4,2020-07-30,,Mobile,0,0,2023-12-12,"Drama, Horror",Drama,,9.2,2,1249,,3872.42,0,1,0,0,0,1,0,0
CUST15352,Amazon Prime,Monthly,179.0,2,1.4,6,0.2,0,1,India,Delhi,Female,48,Credit Card,0,0,Ads,2.8,2021-03-11,2021-05-11,TV,0,1,2023-12-29,Sci-Fi,Sci-Fi,,5.8,3,61,61.0,358.0,0,0,0,0,0,0,0,1
CUST15353,Netflix,Premium,499.0,7,52.6,6,8.8,0,1,Other,Singapore,Male,39,UPI,0,0,App Store,4.3,2019-11-16,2020-06-16,Desktop,1,1,2023-10-09,"Comedy, Thriller, Documentary, Sci-Fi",Thriller,,8.0,0,213,213.0,3493.0,0,0,1,1,0,0,1,1
CUST15354,Hotstar,Mobile,149.0,49,41.4,7,5.9,0,1,India,Hyderabad,Male,25,Debit Card,1,0,Referral,3.7,2018-10-27,2022-11-27,Desktop,0,0,2023-11-11,Documentary,Documentary,,6.3,2,1492,1492.0,7301.0,0,0,0,0,0,0,1,0
CUST15355,Amazon Prime,Annual,124.92,10,31.0,6,5.2,0,0,India,Hyderabad,Male,24,UPI,1,0,Organic,3.1,2023-06-29,,Desktop,0,0,2023-11-14,"Action, Comedy, Horror, Sci-Fi",Comedy,,7.0,1,185,,1249.17,1,0,1,0,0,1,0,1
CUST15356,Amazon Prime,Monthly,179.0,25,38.2,0,38.2,1,0,USA,Houston,Female,23,UPI,0,0,Ads,3.5,2021-03-12,,Mobile,0,1,2023-12-11,Romance,Romance,Technical,7.0,4,1024,,4475.0,0,0,0,0,1,0,0,0
CUST15357,Hotstar,Super,299.0,53,17.1,4,4.3,0,0,UK,Manchester,Female,62,Wallet,0,0,Ads,4.2,2021-08-14,,Desktop,0,0,2023-12-26,,,,9.0,2,869,,15847.0,0,0,0,0,0,0,0,0
CUST15358,Netflix,Basic,199.0,57,49.2,3,16.4,0,0,UK,Manchester,Male,32,Debit Card,0,0,Referral,3.6,2022-11-17,,Mobile,0,0,2023-11-06,"Comedy, Romance",Comedy,,8.0,2,409,,11343.0,0,0,1,0,1,0,0,0
CUST15359,Netflix,Basic,199.0,27,28.8,4,7.2,0,1,Canada,Montreal,Female,46,Debit Card,1,0,Ads,4.2,2020-11-16,2023-02-16,Tablet,0,0,2023-10-13,"Documentary, Sci-Fi",Sci-Fi,,8.1,2,822,822.0,5373.0,0,0,0,0,0,0,1,1
CUST15360,Netflix,Standard,499.0,13,40.6,7,5.8,1,0,Australia,Sydney,Male,46,Wallet,0,0,Referral,4.8,2021-07-05,,Tablet,0,0,2023-10-28,"Drama, Documentary",Drama,Billing,8.6,0,909,,6487.0,0,1,0,0,0,0,1,0
CUST15361,Netflix,Basic,199.0,54,48.1,6,8.0,0,0,Canada,Montreal,Male,33,Credit Card,1,0,Referral,4.8,2021-06-21,,Desktop,0,0,2023-12-24,"Action, Comedy, Thriller",Action,,9.7,3,923,,10746.0,1,0,1,1,0,0,0,0
CUST15362,Netflix,Standard,499.0,43,48.7,5,9.7,0,0,UK,Birmingham,Male,47,Debit Card,0,1,Ads,3.7,2022-08-16,,Mobile,0,0,2023-10-22,Comedy,Comedy,,6.9,2,502,,21457.0,0,0,1,0,0,0,0,0
CUST15363,Netflix,Basic,199.0,24,34.3,5,6.9,0,0,USA,New York,Female,46,Debit Card,0,0,Referral,3.6,2019-05-30,,Tablet,0,0,2023-10-10,"Action, Comedy",Action,,7.8,0,1676,,4776.0,1,0,1,0,0,0,0,0
